time,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c
2024-08-15T17:00:00Z,163.61,163.691,163.531,163.615,163.629,163.714,163.551,163.633
2024-08-15T18:00:00Z,163.614,163.625,163.539,163.577,163.633,163.643,163.558,163.597
2024-08-15T19:00:00Z,163.575,163.591,163.476,163.555,163.594,163.61,163.496,163.578
2024-08-15T20:00:00Z,163.554,163.885,163.515,163.763,163.575,163.903,163.538,163.823
2024-08-15T21:00:00Z,163.749,163.83,163.749,163.795,163.899,163.917,163.829,163.863
2024-08-15T22:00:00Z,163.792,163.798,163.539,163.747,163.856,163.867,163.565,163.781
2024-08-15T23:00:00Z,163.746,163.787,163.665,163.74,163.778,163.811,163.686,163.763
2024-08-16T00:00:00Z,163.739,163.774,163.431,163.696,163.763,163.796,163.453,163.718
2024-08-16T01:00:00Z,163.701,163.771,163.426,163.521,163.721,163.79,163.447,163.54
2024-08-16T02:00:00Z,163.522,163.586,163.343,163.477,163.542,163.607,163.362,163.499
2024-08-16T03:00:00Z,163.474,163.537,163.384,163.478,163.497,163.556,163.405,163.503
2024-08-16T04:00:00Z,163.478,163.562,163.415,163.472,163.504,163.584,163.436,163.495
2024-08-16T05:00:00Z,163.472,163.716,163.459,163.589,163.496,163.74,163.482,163.617
2024-08-16T06:00:00Z,163.588,163.723,163.533,163.685,163.613,163.745,163.55,163.706
2024-08-16T07:00:00Z,163.677,163.73,163.512,163.686,163.699,163.75,163.531,163.707
2024-08-16T08:00:00Z,163.685,163.739,163.229,163.289,163.707,163.756,163.251,163.311
2024-08-16T09:00:00Z,163.29,163.389,163.162,163.384,163.311,163.412,163.185,163.404
2024-08-16T10:00:00Z,163.384,163.39,163.044,163.095,163.406,163.413,163.067,163.112
2024-08-16T11:00:00Z,163.094,163.097,162.658,162.733,163.113,163.113,162.678,162.76
2024-08-16T12:00:00Z,162.73,162.757,162.277,162.355,162.756,162.781,162.303,162.376
2024-08-16T13:00:00Z,162.355,162.743,162.289,162.527,162.377,162.761,162.312,162.607
2024-08-16T14:00:00Z,162.54,162.912,162.526,162.654,162.609,162.936,162.609,162.677
2024-08-16T15:00:00Z,162.655,163.013,162.635,162.883,162.677,163.032,162.659,162.903
2024-08-16T16:00:00Z,162.881,162.986,162.826,162.85,162.903,163.005,162.847,162.871
2024-08-16T17:00:00Z,162.848,162.863,162.644,162.7,162.872,162.883,162.669,162.723
2024-08-16T18:00:00Z,162.703,162.764,162.621,162.734,162.725,162.782,162.64,162.753
2024-08-16T19:00:00Z,162.732,162.825,162.712,162.824,162.753,162.845,162.73,162.845
